sid,id,target,category,polarity,from,to
1286:0,1286:0:1,Mekan,AMBIENCE#GENERAL,positive,0,5
1286:0,1286:0:2,yemekler,FOOD#QUALITY,negative,56,64
1286:1,1286:1:0,puanı,RESTAURANT#GENERAL,negative,4,9
1286:1,1286:1:1,mekan,AMBIENCE#GENERAL,positive,10,15
1286:2,1286:2:0,yemek,FOOD#QUALITY,negative,44,49
1286:2,1286:2:1,Kahve,DRINKS#QUALITY,positive,0,5
1287:0,1287:0:0,küçük pizzalari,FOOD#STYLE_OPTIONS,negative,53,68
1287:2,1287:2:0,Ortam,AMBIENCE#GENERAL,positive,0,5
1287:3,1287:3:0,Hamur,FOOD#STYLE_OPTIONS,negative,0,5
1287:3,1287:3:1,peynir,FOOD#STYLE_OPTIONS,negative,29,35
1287:4,1287:4:0,Domates sosu,FOOD#STYLE_OPTIONS,negative,0,12
1287:4,1287:4:1,pizzanin,FOOD#QUALITY,negative,40,48
1287:5,1287:5:0,Fiyatlar,RESTAURANT#PRICES,negative,0,8
1288:0,1288:0:0,biralarını,DRINKS#QUALITY,negative,6,16
1288:1,1288:1:0,mekan,AMBIENCE#GENERAL,negative,17,22
1289:0,1289:0:0,mekan,AMBIENCE#GENERAL,positive,62,67
1289:1,1289:1:0,talebi,RESTAURANT#GENERAL,negative,39,45
1289:1,1289:1:1,bira menüsü,DRINKS#STYLE_OPTIONS,positive,72,83
1289:2,1289:2:0,Yemekleri,FOOD#STYLE_OPTIONS,negative,0,9
1289:2,1289:2:1,Yemekleri,FOOD#QUALITY,positive,0,9
1289:3,1289:3:0,Tavuklu Wrap,FOOD#QUALITY,positive,45,57
1289:3,1289:3:1,Tavuk Schnitzel,FOOD#QUALITY,positive,19,34
1289:4,1289:4:0,ice tea ve limonataları,DRINKS#QUALITY,positive,24,47
1290:0,1290:0:0,Etleri mezeleri,FOOD#QUALITY,positive,0,15
1290:0,1290:0:1,porsiyonlar,FOOD#STYLE_OPTIONS,neutral,29,40
1290:1,1290:1:0,NULL,FOOD#STYLE_OPTIONS,neutral,0,0
1290:2,1290:2:0,yiyecekler,FOOD#PRICES,negative,35,45
1291:0,1291:0:0,dem,RESTAURANT#GENERAL,positive,34,37
1291:1,1291:1:0,çay çeşidi,DRINKS#STYLE_OPTIONS,positive,13,23
1291:2,1291:2:0,bourban vanilla,DRINKS#QUALITY,positive,31,46
1291:2,1291:2:1,damla sakızlı mastika keki,FOOD#QUALITY,positive,73,99
1291:3,1291:3:0,"Hizmet, ilgi alaka",SERVICE#GENERAL,positive,0,18
1292:0,1292:0:0,NULL,FOOD#QUALITY,negative,0,0
1292:2,1292:2:0,oturma yeri,AMBIENCE#GENERAL,negative,0,11
1292:3,1292:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1293:0,1293:0:0,Manzara,AMBIENCE#GENERAL,positive,0,7
1293:1,1293:1:0,manzaraya,AMBIENCE#GENERAL,positive,4,13
1293:1,1293:1:1,yemekler,FOOD#QUALITY,negative,17,25
1293:1,1293:1:2,servis,SERVICE#GENERAL,negative,30,36
1293:2,1293:2:0,fiyatlarda,FOOD#PRICES,negative,11,21
1293:2,1293:2:1,yemeklerine,FOOD#QUALITY,negative,23,34
1293:3,1293:3:0,manzara,AMBIENCE#GENERAL,positive,62,69
1293:3,1293:3:1,Yemekleri,FOOD#QUALITY,negative,0,9
1294:0,1294:0:0,mekanlardan,RESTAURANT#GENERAL,positive,34,45
1294:1,1294:1:0,dekorasyona,AMBIENCE#GENERAL,positive,21,32
1294:1,1294:1:1,mekan,AMBIENCE#GENERAL,positive,77,82
1294:1,1294:1:2,bira,DRINKS#STYLE_OPTIONS,positive,40,44
1294:2,1294:2:0,schinitzel ve burger,FOOD#QUALITY,positive,13,33
1294:3,1294:3:0,dekorasyon ve ortam,AMBIENCE#GENERAL,positive,42,61
1295:0,1295:0:0,renkleri,AMBIENCE#GENERAL,positive,12,20
1295:0,1295:0:1,Dekorasyonu,AMBIENCE#GENERAL,positive,0,11
1295:1,1295:1:0,Ev yemeği,FOOD#QUALITY,positive,0,9
1295:1,1295:1:1,hersey,FOOD#QUALITY,negative,96,102
1295:2,1295:2:0,Servis,SERVICE#GENERAL,negative,0,6
1295:2,1295:2:1,çalışanların,SERVICE#GENERAL,negative,14,26
1295:3,1295:3:0,stres kontrolu,SERVICE#GENERAL,negative,26,40
1296:0,1296:0:0,çaldıkları müzikler,AMBIENCE#GENERAL,negative,34,53
1296:0,1296:0:1,İstanbul şubesi,RESTAURANT#GENERAL,negative,0,15
1297:0,1297:0:0,Arka bahçesi,AMBIENCE#GENERAL,positive,0,12
1297:1,1297:1:0,menüsü,FOOD#STYLE_OPTIONS,positive,81,87
1297:1,1297:1:1,iyilerinden,RESTAURANT#GENERAL,positive,15,26
1298:0,1298:0:0,oturma duzeni,AMBIENCE#GENERAL,negative,34,47
1298:0,1298:0:1,Masa yerlesimleri,AMBIENCE#GENERAL,negative,0,17
1298:1,1298:1:0,Yer bulmak,SERVICE#GENERAL,negative,0,10
1298:2,1298:2:0,fiyatlari,DRINKS#PRICES,negative,29,38
1298:2,1298:2:1,caylar,DRINKS#STYLE_OPTIONS,positive,12,18
1298:3,1298:3:0,garson,SERVICE#GENERAL,negative,85,91
1299:0,1299:0:0,Kurufasülye,FOOD#QUALITY,positive,0,11
1299:0,1299:0:1,tat,FOOD#QUALITY,positive,103,106
1299:1,1299:1:0,tava yoğurdu,FOOD#QUALITY,positive,23,35
1299:1,1299:1:1,Tereyağlı pilavları,FOOD#QUALITY,positive,0,19
1299:2,1299:2:0,sütlaç tadını,FOOD#QUALITY,negative,67,80
1299:2,1299:2:1,sütlaçları,FOOD#STYLE_OPTIONS,positive,31,41
1299:3,1299:3:0,zeytinyağlı yemekleri,FOOD#QUALITY,positive,34,55
1299:4,1299:4:0,Fiyatlar,RESTAURANT#PRICES,negative,0,8
