rid,id,text
1786,1786:2,استمتعنا بكرم الضيافة، والود، بالإضافة الى الطعام الرائع - لم نرغب في العودة إلى القاهرة! شعرنا أننا يجب أن نقيم هنا بصفة دائمة... لقد كان شيئًا مدهشًا
762,762:0,مميز في الخدمة و الاطلالة ع الحرم الملاحظة فقط في مواقف السيارات تتأخر في ركن السياره وصعوبة الوصل اليها
762,762:1,اعجبني النادي الصحي ونظافة المكان وهدوء النادي الصحي اقترح تفعيل صالون الحلاقة اعجبني أيضاً الأدوار العلوية الخاصة بالvip وأعجبتني تجربة السكن فيها
1732,1732:0,فندق بسيط ممتاز ومعاملة ممتازة للنزلاء  أقمت في دار الضيافة، على بعد حوالى 100 متر من الفندق.
1732,1732:1,جناح عظيم يحتوي على دش مثالي، ووسائل الراحة، وتلفزيون جيد، وآسرة جميلة، ونوافذ ضخمة
1732,1732:2,بعض الضوضاء من الشارع ولكن من ذا الذي لا يعاني من الضوضاء اليوم؟
1732,1732:3,كان توماس المدير رائعًا ومتعاونًا.
1732,1732:4,أفضل موقع في المدينة.
1732,1732:5,إفطار لائق.!
2040,2040:0,مستوى خدمة متدنى ومعاملة سيئة
2040,2040:1,استقبال غير جيد فلم تكن الغرف مجهزة فور وصولنا وانتظرنا 3ساعات حتى وصول الحقائب الى الغرف
2040,2040:2,معاملة الشيف غاية فى السوء وقام بسب بعض الحضور مما ادى الى مشاجرة بينه وبين احد النزلاء
2040,2040:3,المطعم سىء للغاية ومعاملة سيئة جداً للمصريين
1427,1427:0,اول مرة في شرم جو الفندق كان ممتاز ..الانيميشن رائعون ...الموظفون ودودون ومتعاونون جدا  جدا وخصوصا موظف الاستقبال محمد(ابوزياد) و الانيميشن احمد والونا والينا...
1427,1427:1,الفندق هادئ ومستوى النزلاء جيد...لم نشعر بالانزعاج من شئ...يرجى الاهتمام اكثر بمستوى الاثاث الذي لا يليق بفندق 5 نجوم ...كما ان الطعام من ناحية الطعم والنظافة لايرقى للمتوسط.... بشكل عام الفندق ممتاز وانصح به وبشدة
2035,2035:0,اسوأ فندق تعامل مع العملاء
2035,2035:1,اسوأ فندق دخلته حتى الان
2035,2035:2,اول فندق يمنع العملاء من ادخال الطعام للغرفة معاملة سيئة للغاية من قبل الموظفين لا احد يهتم برغبات الزبون المهم تطبيق سياسة الفندق
2035,2035:3,وحتى طريقة تبرير الموظفين غير مقنعة وتخلو من الادب من جميع الموظفين Alaa
1578,1578:0,فندق رائع وخدمه اروع فندق روعه الروعه لكل اللى يبغى قضاء اجازة ممتعه له وللعائله مناظر روعه على البحر والاقامه ممتازة والخدمه روعه والاصطاف فى الفندق على اعلى ما يكون وخاصه الاستقبال ومستر عمرو عاطف الذى سهل لنا كل شئ اتمنى له ولزملائه التوفيق وان شاء الله برجع الفندق مرة ثانيه اكيييييييييييييييييييييييييييد
1357,1357:0,فندق مدهش قمت بالحجز في هذا الفندق عن طريق صديق وكنت اريد الحجز بفندق اخر اربعة نجوم، ولكن عندما سكنت في هذا الفندق تفاجئت.
1357,1357:1,غرف واسعة جدا
1357,1357:2,والموظفين تعاملهم راقي خصيصا قسم الاستقبال ساعدوني يكل ما اريده.
1357,1357:3,بوفي الافطار خمس نجوم والاكل طيب.
1357,1357:4,انترنت واي فاي مجانا.
1357,1357:5,وخدمات توصيل مجانا الى سيتي ومكة مول ومنطقة الصويفية.
1357,1357:6,بصراحة كاني في بيتي وبين اهلي.وسعر الغرفة معقول
471,471:0,عبدالهادي / ليبيا فندق جميل موقع ممتاز ... خدمات راقية ..من أجمل الفنادق في منطقة التقسيم تمتعت بالاقامة في هذا الفندق لمدة 6 أيام أنا وزوجتى وابنتي وأعجبني وأذهلني هذا الموقع والتصميم الجميل للغرف والمطعم مع الابتسامة الدائمة للعاملين كافة في هذا الصرح الجميل ...اتوقع زيارة اخرى قبل شهر رمضان
60,60:0,السعر باهظ جدًا، والخدمة ممتازة، والموقع رائع.  موقع مثالي بالقرب من أهم معالم المدينة الداخلية في فيينا.
60,60:1,خدمة مثالية، محترفة، ودودة، سريعة، رقيقة، بل إنها تلقاك أحيانًا بالابتسام. غرفة قديمة ومزدحمة من الداخل إلى حد كبير، ولكن السرير جيد.
1934,1934:0,"صور مزيفة إن هذا الفندق جيد يا عزيزي, لكن صوره الثلاثة الموجودة هنا تعود لفندق آخر, إنها لا تخص فندق لولو . حيث أنه مجرد فندق أرضي"
1934,1934:1,"لا أعلم لماذا يقومون باستخدام مناظر مأخوذة من المبنى و الردهة الخاصة بفندق كارلتون , لا أعلم , قد يكون خطأ من قبل الموقع الإلكتروني."
325,325:0,الفخامة و الراحة و كفاءة الخدمة السويت أفضل شيء يمكنك ان تحجزه لان ملحقاته مريحة و فخمة بالاضافة الا صلاحية دخول نادي روتانا و تناول المشروبات و حوض السباحة تجربة لا تنسى.
325,325:1,لائحة الطعام متنوعة و غاية في الروعة. الفندق في محيط يحتوى على متنزه خليفة المتميز و قريب من مدخل ابوظبي (المشرف مول).
771,771:0,أقمت فى هذا الفندق وهو ممتاز من جميع الجوانب سواء الموقع أو الخدمة أو الغرف أو المطاعم أو جودة ونوعية الطعام
771,771:1,بالإضافة إلى قربه الشديد من الحرم المكى
771,771:2,وكذلك مركز الصفوة التجارى الذى يحتوى على متاجر لجميع متطلباتك وكل ما تحتاج خلال رحلتك وحقاً يستحق الزيارة
1260,1260:0,مشين...... ويعد هذا وصف مهذب!!
1260,1260:1,لا يوجد ماء جارٍ ناهيك عن الماء الساخن! المرحاض الخاص بنا لم تكن تتدفق منه المياه ولم يتم إصلاحه إلا في آخر يوم بعد 3 أيام من الشكوى.
285,285:0,لطيف للغاية...!  -الموقع منقطع النظير-فريق العمل ودود للغاية ويتعامل مع المشاكل فورا -إفطار رائع-لاونج مع موسيقى تجعلك تريد البقاء هناك طوال اليوم-الشيء الوحيد السلبي هو تنظيف الغرف (ربما يرجع ذلك إلى حقيقة أننا كنا نستيقظ متأخرا)-! الناس رائعة وستتمكن من رؤية لشبونة عبر توصياتهم
809,809:0,أفضل فندق في العقبه إطلالة بحر رائعه اهدئ مكان للاستجمام بالفعل يستحق 5 نجوم
809,809:1,خدمات سريعه و نظافه لاتوصف و موقع رائع و ملاحظتي الوحيده قله المناشف على المسبح و قله كراسي البحر على المسبح
809,809:2,و لكن المسبح رائع و ينقصه أن يكون مدفاء حيث سيكون الفندق ممتلئ على مدار العام
1175,1175:0,مكان غير آمن قضيت سبعة أيام في عطلة عائلية هنا وعلى الرغم من أن المكان جيد إلا أن الغرف كانت قذرة، فالزجاج تستطيع بالكاد أن ترى من خلاله، وأسوأ ما في الأمر أننا فقدنا آلة تصوير باهظة الثمن وبعض الأشياء الأخرى، ولم تعرنا الإدارة الكثير من الاهتمام وفشلت الشرطة في معرفة الفاعل على الرغم من أنه من الواضح أن الأشخاص الوحيدون القادرون على الدخول هم القائمون على خدمة الغرف.
