rid,id,text
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:6,"Foto qualitijt vind ik wat minder, de foto's zien er grauwig uit en vaak bewogen."
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:7,Videos aan de andere kant zien er heel helder en perfect uit.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:8,Ik ben een intensieve gebruiker en de batterij moet ik zeker wel elke dag opladen.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:9,Soms haal ik 8 uur avonds niet en moet ik m bij laden.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:10,Het opladen zelf gaat redelijk vlot.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:11,Mijn grootste ergernis is dat je ALTIJD je shutter geluid hoort bij het maken van een foto!!
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:12,"Ook irritant aan de samsung is dat ik geen meldingsbadges heb, dus moet whatsapp en Facebook eerst openen om te zien of ik een melding heb."
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:13,Zodra ik weer een nieuw abonnement mag afsluiten zal ik wel weer voor een Iphone gaan
Samsung_Galaxy_S4_3,Samsung_Galaxy_S4_3:1,"Ik heb hiervoor een iphone gehad en dacht dat ik nooit anders wilde, maar toch voor een Samsung gekozen."
Samsung_Galaxy_S4_3,Samsung_Galaxy_S4_3:2,Nog geen moment spijt van gehad!
Samsung_Galaxy_S4_3,Samsung_Galaxy_S4_3:3,De telefoon werkt erg fijn!
Samsung_Galaxy_S4_3,Samsung_Galaxy_S4_3:4,"Het enige nadeel is, is dat ie wat groot is..."
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:1,alles loopt vlotjes en hij werkt nog steeds prima tegen over de iphones.
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:2,nog altijd even snel als bij aankoop!
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:3,heel mooi scherm en zeer goede touchscreen die ook nog steeds prima werkt.
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:4,Het scherm gaat niet snel kapot.
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:5,k heb hem al meerdere keren laten vallen op de zijkanten en een paar keer op het scherm en er is nog geen krasje aan!
Samsung_Galaxy_S4_2,Samsung_Galaxy_S4_2:6,dit is zeker een aanrader!!
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:1,Mijn zoon (34 jaar) en ikzelf (64 jaar) hebben alletwee een Samsung Galaxy2 Plus gekocht.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:2,Het is een fantastisch toestel.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:3,Dus ook voor de iets oudere gebruiker. ;-)
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:4,Het wijst de weg vanzelf hoe te gebruiken.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:5,Heel gebruiksvriendelijk.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:6,Mooi formaat en vele mogelijkheden.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:7,Zelf heb ik die nog niet allemaal benut maar mijn zoon wel.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:8,We zijn er alletwee heel tevreden mee.
Samsung_Galaxy_S2_Plus_5,Samsung_Galaxy_S2_Plus_5:9,"Het scherm heeft een ideale grootte, ook om te typen."
HTC_Desire_320_3,HTC_Desire_320_3:1,"Een prima en gebruiksvriendelijke telefoon om naast gewoon telefoneren je social media, e-mail, agenda en dergelijke bij te houden en om het dagelijkse nieuws op te lezen."
HTC_Desire_320_3,HTC_Desire_320_3:2,Met 8GB en de mogelijkheid van een sd kaart voldoende om foto's/filmpjes te maken en om muziek op te slaan.
HTC_Desire_320_3,HTC_Desire_320_3:3,De batterij gaat bij vrij intensief gebruik 2 dagen mee.
HTC_Desire_320_3,HTC_Desire_320_3:4,Het beeldscherm is gewoon goed en de specificaties zijn ruim voldoende voor de dagelijkse dingen.
HTC_Desire_320_3,HTC_Desire_320_3:5,Prima keuze wat mij betreft.
BlackBerry_Classic_QWERTY_2,BlackBerry_Classic_QWERTY_2:1,"Ik ben een BlackBerry fan, al jaren (waarschijnlijk een van de weinigen)."
BlackBerry_Classic_QWERTY_2,BlackBerry_Classic_QWERTY_2:2,"Heel jammer dat er nog maar zo weinig belangstelling is voor Blackberry, want het zijn werkelijk ideale smartphones."
Honor_4X_1,Honor_4X_1:1,"Het is een goede gsm met een programma dat draait rond baterijverbruik, er zit zelfs een stand bij die u baterijverbruik verlengt met 5 uur."
Honor_4X_1,Honor_4X_1:2,vb: als Messenger nog openstaat dan geeft die een waarschuwing dat dat de duur verkort.
Honor_4X_1,Honor_4X_1:3,Je kunt ook kiezen welke notificaties je krijgt zodat dat niet helemaal vol staat met onnodige dinges.
Honor_4X_1,Honor_4X_1:4,De opslagcapaciteit kan wel beter voor dat je het weet zit het vol.
Honor_4X_1,Honor_4X_1:5,5.5'' je zou denken dat is toch veel te groot maar nee de gsm ligt perfect in u hand en is de goede grote om video's op te zien of games op te spelen.
Honor_4X_1,Honor_4X_1:6,conclusie het is het geld echt waard.
Honor_4X_2,Honor_4X_2:1,"Ik heb een tijd lang een Samsung Galaxy S3 gebruikt, maar op een gegeven moment hield de batterij het niet langer uit dan een halve dag."
Honor_4X_2,Honor_4X_2:2,"Daarom ging ik op zoek naar een telefoon met een goede batterij, en die heb ik zeker gevonden!"
Honor_4X_2,Honor_4X_2:3,De Honor 4X houdt het twee volle dagen uit op 1 batterij als je een beetje rustig aan doet (beetje browsen enzo is prima).
Honor_4X_2,Honor_4X_2:4,"Verder doet de telefoon echt niet onder aan de S3, en is hij zelfs sneller omdat er 2gb aan RAM in zit."
Honor_4X_2,Honor_4X_2:5,"De S3 had 1gb, maar standaard wordt altijd al zo'n 700Mb gebruikt door het besturingssysteem."
Honor_4X_2,Honor_4X_2:6,"De telefoon loopt echt heel soepel, ziet er mooi uit en is echt van uitstekende kwaliteit."
Honor_4X_2,Honor_4X_2:7,Mogelijk de beste 200 euro die ik ooit besteed heb.
Honor_4X_3,Honor_4X_3:1,"Ik heb minder dan een week gebruk, maar veel mieserie gehad, die toestel belt niet!"
Honor_4X_3,Honor_4X_3:2,"alles goed afgestelt, maar eerste keer ik mis opoepen en komt sms dat mesen hebben naar mij opgebelt en bij een gemiste oproep een bericht ingesproken, ik heb wel een restart gedaan en dat was geholpen, beetje later zelfde problem -toestel belt niet, weeral geen beltoon en achter komt een bericht dat oproep gemisr was."
Honor_4X_3,Honor_4X_3:3,"Kan ook goed zijn dat ik geen chance met een goede toestel gehad, maar in de praktijk in China alle partij is zo met dezelde defect."
Honor_4X_3,Honor_4X_3:4,"Dus ik raad hem niet aan mensen, schoon en groot, maar toch geluidsdefect."
Honor_4X_4,Honor_4X_4:1,Een goede telefoon voor een nog betere prijs.
Honor_4X_4,Honor_4X_4:2,"Levendig scherm, goede camera's en loopt lekker soepel."
Honor_4X_5,Honor_4X_5:1,Ik heb 'm nu week en ben er uiterst blij mee.
Honor_4X_5,Honor_4X_5:2,Het is vooral een zeer snel toestel met een sterke batterij waar ik wel 3 dagen mee gedaan heb zonder opladen (ik heb 'm wel niet al te intensief gebruikt in die periode).
Honor_4X_5,Honor_4X_5:3,Enig minpunt voor mij is dat het scherm iets scherper mocht.
Honor_4X_5,Honor_4X_5:4,Goed om weten is dat ie nog net in m'n broekzak past zonder dat het onhandig wordt.
Honor_4X_5,Honor_4X_5:5,Gezien z'n sterke features (zoals een 13 mp camera) is dit toestel z'n lage prijs meer dan waard!
iDroid_Tango_A5_1,iDroid_Tango_A5_1:1,Heb dit toestel nu een half jaar en ben er zeer tevreden mee.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:2,Een super camera zit er in.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:3,Top foto's en zeer makkelijk in te stellen.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:4,De wakeup is grappig maar gebruik het niet vaak.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:5,Verder bellen en de andere functies is ook zeer goed.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:6,Voor de kwaliteit is het een belachelijk lage prijs.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:7,Heb normaal samsung maar deze doet er zeker niet voor onder.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:8,Een super telefoon.
iDroid_Tango_A5_1,iDroid_Tango_A5_1:9,Nu nog eennederlandse handleiding voor de puntjes op de i.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:1,Na het lezen van meerdere recensies (negatief en positief) toch besloten deze telefoon te kopen.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:2,Tot nu toe valt mij de accuduur erg mee.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:3,Dat was het punt waar ik me het meest zorgen om maakte.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:4,Ik kan er ruim twee dagen mee doen voordat de telefoon weer moet worden opgeladen.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:5,Natuurlijk zal de accuduur afhangen van de mate waarin je filmpjes bekijkt en andere energie-vretende-activiteiten doet op de telefoon.
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:6,"Verder is de telefoon gebruiksvriendelijk, snel, mooi vormgegeven en heeft het een opvallend heldere display."
Samsung_Galaxy_S4_Mini_VE_5,Samsung_Galaxy_S4_Mini_VE_5:7,Tot nu toe tevreden met mijn aankoop!
Samsung_Galaxy_S4_Mini_VE_4,Samsung_Galaxy_S4_Mini_VE_4:1,"Het toestel past gemakkelijk in de broekzak, heeft alle nuttige dingen dat je alle dagen gebruikt."
Samsung_Galaxy_S4_Mini_VE_4,Samsung_Galaxy_S4_Mini_VE_4:2,Voor mij een uitstekende aankoop!
Samsung_Galaxy_S4_Mini_VE_4,Samsung_Galaxy_S4_Mini_VE_4:3,Kost veel minder dan veel andere toestellen en kan evenveel!
Samsung_Galaxy_S4_Mini_VE_3,Samsung_Galaxy_S4_Mini_VE_3:1,Snelle gsm (ondanks de 1.4 gHz processor) prijs/kwaliteit zeer goed.
Samsung_Galaxy_S4_Mini_VE_3,Samsung_Galaxy_S4_Mini_VE_3:2,Ligt fijn in de hand en is zeker niet te groot of te klein
HTC_Desire_820_1,HTC_Desire_820_1:1,Om maar gelijk met de deur in huis te vallen: De HTC Desire 820 is een geweldige telefoon als je kijkt naar de prijs/kwaliteit verhouding.
HTC_Desire_820_1,HTC_Desire_820_1:2,"Het toestel levert prestaties die niets onderdoen voor menig high-end toestel, maar met de prijs van een mid-range toestel."
HTC_Desire_820_1,HTC_Desire_820_1:3,Uiterlijk Als je ergens over kunt twisten is het natuurlijk het uiterlijk van een telefoon.
HTC_Desire_820_1,HTC_Desire_820_1:4,Maar ik heb weinig aan te merken over het uiterlijk van de HTC Desire 820.
HTC_Desire_820_1,HTC_Desire_820_1:5,"Het toestel heeft een plastic behuizing, maar heeft geen goedkope uitstraling."
HTC_Desire_820_1,HTC_Desire_820_1:6,Mijn enige punt van kritiek op het uiterlijk is dat het onderste zwarte balkje (met het HTC logo) hoger is dan de bovenste balk.
HTC_Desire_820_1,HTC_Desire_820_1:7,Waarschijnlijk was het mooier geweest om de hoogte van beide balkjes gelijk te maken.
HTC_Desire_820_1,HTC_Desire_820_1:8,Prestaties De HTC Desire 820 bevat een Qualcomm(R) Octa-Core-processor.
HTC_Desire_820_1,HTC_Desire_820_1:9,Een processor die er op papier heel erg indrukwekkend uitziet.
HTC_Desire_820_1,HTC_Desire_820_1:10,"Wat jammer is, is dat deze processor niet volledig tot zijn recht komt met de geïnstalleerde versie van Android (KitKat 4.4)."
HTC_Desire_820_1,HTC_Desire_820_1:11,"Deze versie van Android is niet geoptimaliseerd voor 64-bits processors, waardoor niet de volledige kracht van de processor benut kan worden."
HTC_Desire_820_1,HTC_Desire_820_1:12,Is deze processor dan niet snel?
HTC_Desire_820_1,HTC_Desire_820_1:13,"Zeker wel, het is en blijft een zeer snelle processor die ervoor zorgt dat dit toestel sneller is dan mijn oude HTC One (m7)."
HTC_Desire_820_1,HTC_Desire_820_1:14,"Zie dit ook zeker niet als een minpunt, maar meer als een cadeautje voor later."
HTC_Desire_820_1,HTC_Desire_820_1:15,"Want met de komst van Android 5.0, wat geoptimaliseerd is voor 64-bit processors, heb je een erg snel toestel in handen."
HTC_Desire_820_1,HTC_Desire_820_1:16,Het wordt dus eigenlijk alleen maar beter.
HTC_Desire_820_1,HTC_Desire_820_1:17,Camera De HTC Desire 820 is voorzien van een 13 MP hoofdcamera en een 8 MP frontcamera.
HTC_Desire_820_1,HTC_Desire_820_1:18,"In vergelijking met mijn oude toestel, HTC One (m7), maakt dit toestel mooie foto's en video's."
HTC_Desire_820_1,HTC_Desire_820_1:19,"Met name voor de actieve selfie maker is dit een zeer geschikt toestel, want 8 MP als frontcamera zorgt voor mooie foto's."
HTC_Desire_820_1,HTC_Desire_820_1:20,"De hoofdcamera is in staat om video's te maken met een resolutie van 1080p, waardoor video's er zelfs nog scherp uitzien op je 50"" televisie."
HTC_Desire_820_1,HTC_Desire_820_1:21,Gebruikersgemak Het gebruikersgemak van dit toestel is heel erg afhankelijk van Android.
HTC_Desire_820_1,HTC_Desire_820_1:22,Zelf ben ik een Android gebruiker van (bijna) het eerste uur.
HTC_Desire_820_1,HTC_Desire_820_1:23,Het besturingssysteem is in de loop der jaren een stuk beter geworden en ik heb er dan ook weinig op aan te merken.
HTC_Desire_820_1,HTC_Desire_820_1:24,"In vergelijking met b.v. Samsung, voegt HTC weinig extra software toe en dat zie ik ook als een groot voordeel."
HTC_Desire_820_1,HTC_Desire_820_1:25,"HTC heeft wel een zogenoemde schil over Android heengezet, namelijk HTC Sense."
HTC_Desire_820_1,HTC_Desire_820_1:26,"HTC Sense valt waarschijnlijk bijna niet op omdat het erg licht is, dit in vergelijking met b.v. TouchWiz van Samsung."
HTC_Desire_820_1,HTC_Desire_820_1:27,HTC Dot View Bijna alle nieuwe HTC toestellen beschikken over Dot View en ook dit toestel is daar geen uitzondering op.
HTC_Desire_820_1,HTC_Desire_820_1:28,"Dot View is een zinvolle toevoeging, die het mogelijk maakt om informatie weer te geven (tijd, temperatuur) en simpele acties uit te voeren (telefoon opnemen, muziek pauzeren) via het beschermhoesje."
HTC_Desire_820_1,HTC_Desire_820_1:29,Dot View is een handige functie waar ik veelvuldig gebruik van maak.
HTC_Desire_820_1,HTC_Desire_820_1:30,Zijn er dan geen minpunten?
HTC_Desire_820_1,HTC_Desire_820_1:31,Geen enkel toestel is perfect en helaas is de HTC Desire 820 ook niet perfect.
HTC_Desire_820_1,HTC_Desire_820_1:32,"Het toestel had wel heel dicht in de buurt van perfectie kunnen komen, wanneer HTC had gekozen voor een 1080p scherm i.p.v. een 720p scherm."
HTC_Desire_820_1,HTC_Desire_820_1:33,Waarschijnlijk ben ik verwend geraakt door het scherm van mijn vorige toestel en ga je al snel vergelijken.
HTC_Desire_820_1,HTC_Desire_820_1:34,Realiseer wel dat dit een mid-range toestel is en ze ergens concessies hebben moeten doen.
HTC_Desire_820_1,HTC_Desire_820_1:35,Verbeterpunt Graag zou ik een Dot View hoesje zien dat ook de mogelijkheid heeft om het toestel horizontaal voor je te plaatsen.
HTC_Desire_820_1,HTC_Desire_820_1:36,Ideaal voor mensen die graag films/series kijken op hun telefoon.
HTC_Desire_820_1,HTC_Desire_820_1:37,Conclusie Met de Desire 820 heeft HTC een prachtig toestel in handen.
HTC_Desire_820_1,HTC_Desire_820_1:38,Een waardige concurrent voor de OnePlus One en wat mij betreft laat dit toestel de Samsung Galaxy Note achter zich.
HTC_Desire_820_1,HTC_Desire_820_1:39,Ik ben ben er dus erg blij mee.
Apple_iPhone_6_Plus_2,Apple_iPhone_6_Plus_2:1,Direct zonder problemen aangekomen!
Apple_iPhone_6_Plus_2,Apple_iPhone_6_Plus_2:2,"Werkt echt super goed, een aanrader ik heb zelfs gezien dat het wat goedkoper is dan op andere plaatsen!!"
Apple_iPhone_6_Plus_2,Apple_iPhone_6_Plus_2:3,Als je dus een iphone wilt kopen doe dat dan zeker hier!
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:1,Zeer goede telefoon.
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:2,"Scherm werkt uitermate goed en is zeer gevoelig, soms zelfs iets te gevoelig maar dat is geen probleem."
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:3,Werkt zeer snel en alle apps en mogelijkheden kunnen er op worden gebruikt.
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:4,Ook al een aantal keer laten vallen maar werkt nog steeds prima.
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:5,Soms valt de telefoon alleen uit maar weet niet of dat door mijn hoesje komt of omdat de batterij er niet goed in zit maar dit is geen reden om de telefoon niet aan te schaffen.
Samsung_Galaxy_S2_Plus_2,Samsung_Galaxy_S2_Plus_2:6,Ook is de batterij de ene keer wat sneller leeg dan de andere keer maar ook prima.
BlackBerry_Classic_QWERTY_3,BlackBerry_Classic_QWERTY_3:1,Niet te vergelijken model van Blackberry.
BlackBerry_Classic_QWERTY_3,BlackBerry_Classic_QWERTY_3:2,Blackberry weet wat een telefoon (vooral zakelijk) moet doen!!!
BlackBerry_Classic_QWERTY_3,BlackBerry_Classic_QWERTY_3:3,"Heb veel telefoons geprobeerd (o.a. Iphone, Nokia Lumia) maar alles is kinderspel in vergelijking met de Blackberry 10 toestellen."
BlackBerry_Classic_QWERTY_3,BlackBerry_Classic_QWERTY_3:4,Enigste minpuntje is dat de Rabo Telebankieren APP niet te installeren is (of weet iemand een maniertje?)
Samsung_Galaxy_S2_Plus_4,Samsung_Galaxy_S2_Plus_4:1,"Sinds aantal maanden is toestel soms op raadselachtige wijze zomaar uit, en kan hem niet met de aan/uit knop aanzetten."
Samsung_Galaxy_S2_Plus_4,Samsung_Galaxy_S2_Plus_4:2,Wanneer ik batterij verwijder en direct weer herplaats is alles weer normaal maar vermogen wel flink afgenomen.
Samsung_Galaxy_S2_Plus_4,Samsung_Galaxy_S2_Plus_4:3,Moet hem dan weer opladen.
Samsung_Galaxy_S2_Plus_4,Samsung_Galaxy_S2_Plus_4:4,Vermoed dat het waarschijnlijk aan de batterij ligt.
Samsung_Galaxy_S2_Plus_4,Samsung_Galaxy_S2_Plus_4:5,Bekend?
BlackBerry_Classic_QWERTY_1,BlackBerry_Classic_QWERTY_1:1,Absulote aanrader voor bb liefhebbers.
BlackBerry_Classic_QWERTY_1,BlackBerry_Classic_QWERTY_1:2,Perfecte business phone.
BlackBerry_Classic_QWERTY_1,BlackBerry_Classic_QWERTY_1:3,Makkelijk voor emails
Nokia_Lumia_830_2,Nokia_Lumia_830_2:1,Heel mooi toestel voor een schappelijke prijs.
Nokia_Lumia_830_2,Nokia_Lumia_830_2:2,Goed alternatief voor een Samsung s4.
Nokia_Lumia_830_2,Nokia_Lumia_830_2:3,De specificaties lijken niet super maar daar merk je in de praktijk niks van.
Nokia_Lumia_830_2,Nokia_Lumia_830_2:4,Windows Phone werkt heel efficiënt dus dat gaat soepel.
Nokia_Lumia_830_2,Nokia_Lumia_830_2:5,Toestel is fraai afgewerkt en voelt degelijk.
Nokia_Lumia_830_2,Nokia_Lumia_830_2:6,"Vwb de apps, is het nog zeker niet op t niveau van Android of iOS, maar de belangrijkste zijn beschikbaar en werken perfect."
Nokia_Lumia_830_2,Nokia_Lumia_830_2:7,"Echte pluspunten zijn de camera, de uitbreiding, de Nokia Here (kaarten) apps en de vormgeving van zowel de software als t toestel."
Nokia_Lumia_830_2,Nokia_Lumia_830_2:8,"Als je ook andere Windows 8 apparaten hebt, is het extra voordeel dat deze Nokia heel goed 'samenwerkt' met deze."
Nokia_Lumia_830_2,Nokia_Lumia_830_2:9,Gewoon een aanrader!
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:1,Deze zwarte LG G2 is echt een verademing in vergelijking met andere telefoons uit zijn prijsklasse.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:2,"Hij werkt snel, is overzichtelijk ingesteld."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:3,Ontzettend mooie camera.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:4,"Erg mooi design, plat en het scherm is groot."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:5,Ligt ook fijn in de hand!
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:6,"Was even wennen met het knopje achterop, maar binnen 1 week heb je het door en ga je er automatisch naar toe met je vingers."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:7,Ook is het fijn dat je het scherm kunt activeren en vergrendelen door er twee keer op de tikken!
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:8,Ook kun je instellen dat hij energiezuinig werkt: hierbij houdt de telefoon via het cameraatje voorop in de gaten of je nog naar het scherm kijkt.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:9,Nog een fijne functie is dat de belichting van het scherm automatisch aangepast wordt aan de hoeveelheid licht in de omgeving.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:10,In het donker schakelt het schermpje automatisch terug naar minder belichting zodat je niet verblind wordt.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:11,"Enige minpunten zijn dat je geheugen niet kunt uitbreiden met een SD kaart, maar dat is prima op te lossen met alle Clouds en opslagruimtes op het internet."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:12,En een tweede puntje is dat de voicerecorder beter kan.
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:13,"Hij is niet slecht, zeker gewoon een voldoende."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:14,"Maar ik gebruik hem om college's op school op te nemen, en dan valt de stem van de docent af en toe weg."
LG_G2_D802_32GB_versie_1,LG_G2_D802_32GB_versie_1:15,"Maar voor het feit dat het een telefoon voice recorder is, kun je meer dan tevreden zijn!"
LG_G2_D802_32GB_versie_3,LG_G2_D802_32GB_versie_3:1,"Ik ben van mijn iPhone 4S op deze LG G2 overgestapt, en er heel erg blij mee."
LG_G2_D802_32GB_versie_3,LG_G2_D802_32GB_versie_3:2,"Eerste maand was eventjes wennen vooral het grote scherm, en dat je zoveel kan, in tegenstelling tot iOS zorgt ervoor dat ik er nog blijer mee ben."
LG_G2_D802_32GB_versie_3,LG_G2_D802_32GB_versie_3:3,16gb is ruim genoeg!
LG_G2_D802_32GB_versie_3,LG_G2_D802_32GB_versie_3:4,Kortom een enorme aanrader
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:1,Er zijn al vele reviews geschreven over dit LG topmodel.
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:2,"Ik heb 2 opmerkingen: -hoe het werkt weet ik niet, maar het duurt dagen voordat de batterij zijn vermogen langere tijd vasthoudt; in het begin ontlaadt ie zo snel dat het erg teleurstelt."
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:3,"Laad 'm een paar dagen achtereen goed op (laat 'm bijvoorbeeld na gebruik overdag de hele nacht in het stopcontact zitten), dan gaat de batterij steeds langer mee! -pas op met cases/covers/hoesjes die een magneetje hebben om de cover te sluiten."
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:4,"Afgezien van de voor kennelijk speciaal voor de G2 ontworpen quick window cover, waar ook een magneetje in zit (maar op een heel specifieke plaats), kan een standaard flip cover met zo'n magneetflapje dat van achter naar voren de cover sluit, de batterij in een paar uur leegtrekken."
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:5,Dat is mezelf nl ok gebeurd.
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:6,"Hoe het werkt weet ik niet, maar zeker is dat het gebeurt."
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:7,"Een net volledig volgeladen telefoon die n.b. op spaarstand stond, en pas een paar dagen oud was, was om 3 uur volledig leef!"
LG_G2_D802_32GB_versie_5,LG_G2_D802_32GB_versie_5:8,Verder veel plezier ervan.
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:1,Snelle levering door Bol.com (zoals ik verwacht had).
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:2,"Super toestel, alles werkt vloeiend en snel."
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:3,Zeer veel mogelijkheden om zelf alle menu's aan te passen.
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:4,Ook de foto's zijn van zeer goede kwaliteit (bij voldoende licht) de automatische focus vind ik een droom.
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:5,Kwaliteit van de speakers is zeker ook dik in orde.
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:6,Ook qua batterij is dit de beste smart phone is zn klasse.
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:7,"Als ik er intensief op werk (constant surfen, gamen, video's) gaat de telefoon zeker 1,5 dag mee."
LG_G2_D802_32GB_versie_4,LG_G2_D802_32GB_versie_4:8,Wat mij betreft een van de beste (high-end) prijs kwaliteit smart phones!
BlackBerry_Q5_1,BlackBerry_Q5_1:1,Dit is in mijn ogen de ideale smartphone voor (klein) zakelijk gebruik!
BlackBerry_Q5_1,BlackBerry_Q5_1:2,Onbegrijpelijk voor mij dat Blackberry (ben daar nog altijd een fan van) in zo'n korte tijd een slechte naam heeft gekregen.
BlackBerry_Q5_1,BlackBerry_Q5_1:3,Perfecte combinatie van een toestel met een touchscreen (voor de snelheid) en een fysiek toetsenbordje (voor de nauwkeurigheid).
BlackBerry_Q5_1,BlackBerry_Q5_1:4,"De bekende leuke en sexy apps voor android toestellen, iphones, enz. draaien er niet op, maar die kan ik persoonlijk dan ook missen als kiespijn!"
BlackBerry_Q5_1,BlackBerry_Q5_1:5,Blackberry toont met dit toestel dat het de zippo onder de smartphones maakt.
BlackBerry_Q5_1,BlackBerry_Q5_1:6,"Nee, ik heb geen aandelen."
BlackBerry_Q5_1,BlackBerry_Q5_1:7,"Vrijdag besteld, maandag in huis, een uur later volledig functioneel."
Nokia_Lumia_925_4,Nokia_Lumia_925_4:1,Mijn vorig toestel was een Nokia Lumia 820.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:2,Altijd heel tevreden geweest.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:3,Deze Lumia 925 is een mooie upgrade.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:4,Ik heb al een eindje ervaring met WP8.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:5,Het werkt zeer vlot en soepel.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:6,"Goede camera, mooi stevig toestel en pak lichter dan mijn vorige."
Nokia_Lumia_925_4,Nokia_Lumia_925_4:7,Het probleem kwam bij het overzetten van alle gegevens van mijn oude smartphone naar de nieuwe.
Nokia_Lumia_925_4,Nokia_Lumia_925_4:8,In WP8 zit geen mogelijkheid om alles te kopieren naar de nieuwe.
